text,label
 @IAMTreyu: We gotta get rid of trash ass Alex smith,offensive
 @IAmBobo_: What happened to the old wigga?? The gonorrhea one.,offensive
  @IAmNiaRich: Nigga screamed like a Lil bitch lol https://t.co/b1qBnDPxdv ,hate
 @IAm_Beautyfull: my chink ass eyes &#128557 &#128584 ,offensive
 @IDontClaimHoes: Yung berg did a bitch move &#128530 &#128514 ,offensive
  @IEatHeartsBitch: If you tell her the dick good she gone wanna try, tell her it s wack she gone wanna see for herself. A hoe gone be a h&#8230  ,offensive
 @IEsoFab: &#128514   @VeronicaGK: Yea I got big hands lol i m a big bitch 5 10 lol i m not gon have small hands &#128514 &#128514 &#128514 &#128514 ,offensive
 @IExamineTitties: Too many bitches strictly rely on their looks. Can t bring nothing to the table but 100 likes and an iPhone &#128514 &#128514 ,offensive
 @IGGYAZALEA: its like the guy that asks for your number and then says you ugly and a bitch when you say no&#8230 ,offensive
 @IHaveSex_Alot: @100D_ real shiit my niggah &#128175 &#9994 ,offensive
 @IHaveSex_Alot: I don t luv deez hoes at all..&#128076 ,offensive
 @III_XXVIII_LIII: Omg the two monkey twins had never to call another girl ugly. They got thicker mustaches then me &#128534 ,offensive
 @IINKY_chiefwuk: @ChiefKeef u a bitch shorty #TURNUP #OTF,offensive
 @IJustBeChillinn: dont bitch then get mad when i stop trying lol,offensive
  @IKeepitRealer: ChrisBrown a bitch 4 hittin a WomanJayZ a bitch 4 lettin a woman hit himbitches needa make up ya mind &#128134 Yah want yah a&#8230  ,offensive
 @ILongDickHoes_: When bitches say that your dick game is stupid http://t.co/cW5uOqx4DS,offensive
 @ISLANDBOI_RAMBO: @1stBlocJeremiah that hoe starleasha i heard she give uh nigga good ass education Lmao,offensive
 @IScoutGirls: @verbally_abrupt bitch where u been,offensive
 @ITold_U_iDGAF: ion put shit pass a bitch,offensive
 @IWILLSTILLRISE: If you not gator you gator bait #gatornation,normal
  @I_AM_YOUNGPAPER:   @Shane_A1: @I_AM_YOUNGPAPER boy wat in dat bitch eatin lunch err other day  Im Tellin Ya ,offensive
 @I_Be_kOoLz Food be good...except that rice they cook that bitch on Monday for the week + Tootsies?,normal
 @I_Be_kOoLz Rough face hoes be having all the kids...Who did this to u???&#128553 &#128553 &#128553  + Self esteem issues.More kids = secured love.,offensive
  @I_Be_kOoLz: Leave ya kids unattended cause u wanna   Turn up I hate u fertile hoes ,offensive
 @I_Dnt_Giv3A_Fuk: Good pussy will make a nigga cum quick shit be over faster than a vine video,offensive
 @I_DontKIAra: It ain t nothing to &#9986 &#65039  that bitch off &#128075 &#128514 ,offensive
  @I_FloodsYaTL:   @ZariaVonMars: Um http://t.co/Cuue9Vvc2M exactly how most of these hoes twat is setup... ,offensive
 @I_GoT_dA_jUiCe_: I play wit pussy not these niggas,offensive
 @I_HATE_VA: Niggas be on here with these Captain Obvious ass tweets about how to treat women and these lonely low self esteem hoes be ea&#8230 ,offensive
 @IamCache_: Nun but bad bitches link up tonight #MansionElan finna go crazy,offensive
 @IamEvilTebow: Any man who orders a 6 inch sandwich at Subway is a pussy bitch. #Fact,offensive
  @IamJAMIENICOLE: From both K. Michelle and Keyshia Cole lol   @viaNAWF: More bitter hurt bitch music on the horizon. ,offensive
  @IamJonahHilI: If you open a cold beer and it becomes warm before you finish it, you re a bitch. ,offensive
 @IamMrEchols: 9 times outta 10 a bitch gonna know if she a hoe or not,offensive
 @IamMrEchols: If you was a hoe yesterday you ll be a hoe tomorrow,offensive
  @IamMrEchols: Lmao &#8220 @GuruJeremy: A hoe s best excuse is   it just happened lol. No. You being a hoe just happened. It s okay to admit it&#8230  ,offensive
 @IamMrEchols: She eating pussy but don t eat vegetables,offensive
 @IamMrEchols: You hoes don t deserve the respect you ask for,offensive
 @IamRicoLove: These hoes turn into contortionist just so u can see their ass &amp  their smile in the same picture. Smh!  It s hard work thir&#8230 ,offensive
 @IamTysonBettis: When u love her none of them hoes matter..,offensive
  @Iaughatmypain: My anaconda don t &#128581 My anaconda don t &#9995 My anaconda don t &#128683 &#128079  Want &#128079  None &#128079  Unless &#128079  You &#128079  Got &#127838 &#127838 &#127838  Bunz &#127838 &#127838 &#127838 &#128129 Hun ,normal
 @IceTeaa__: The hoes yall chase want me &#128175 ,offensive
 @Icewataa: You fuck a girl longer then 30 min &amp  you still aint bust...she gotta busted loose ass pussy...,offensive
 @IcySoleOnline: Should of been a cork sole  @Johnny_Blaz3: why is there no cork on the WTL XI?,normal
 @IdGaf_IMYella: To be honest niggas are the biggest roaches these days.. They be with bitches just to have someone to put shit in their &#8230 ,offensive
 @Iethaldose: Feelings are a bitch to fucking control...,offensive
 @If_ItAint_B: Message to the homies...dont blow a good girl. Having hoes is childish...in the end they do nothing for you either.,offensive
 @If_ItAint_B: Miami isn t a good city at all...don t believe the shit you see on TV that city is trash.,offensive
 @Ih8lightskins__: only a black man can make you feel inferior to a hoe with a 2.0 gpa and no future simply because she has a fat ass and&#8230 ,offensive
 @Ih8lightskins__: redskins gonna win and thats all im saying for the night,normal
  @IllusiveHaven: shhhh&#8230 wrap yourself around melet me kiss the bruises on your heartlick your unhealed woundsand taste the raw wild ho&#8230  ,normal
 @Ilovebamf: #tbt with these bitches glad I met these fucks @Savage_530 @Brandonjw02 @JP_Gentleman #Friend&#128563  http://t.co/NHEeCJ7ukb,offensive
 @Ilovebamf: @KibaBJJ @Savage_530 you bitch Benito I thought I was the only one,offensive
 @Ilovebamf: @Savage_530 @Nutty_niff @shai_yaya nick when the men are talking sit your bitch as in the corner and listen to this grown fo&#8230 ,offensive
 @Ilovebamf: I held you like a baby bird.. &#128546  and now you come at me like this.. These friends ain t loyal &#128546 &#128557  http://t.co/WinZvfxdL8,normal
 @Ilovebamf: Like no bitch you didn t make the cut.&#128075 &#128129 ,offensive
 @ImChiefy: I ll send dick pics to your bitch quick .,offensive
 @ImDatNigga_Jack: Welcome to Dallas Nawfside Texas don t come with no hoe shit nigga this Texas you will get MURDERED,offensive
 @ImDikeTurner: &#8220 @__BJ_: What yall up to&#8221  &#8226  beatin my meat on FaceTime wit a bad bitch http://t.co/Dwdg7DNWxw,offensive
 @ImEfficient: Talking about you hate men and done with penis but go get you a manly looking chick that uses a strap on bitch stfu,offensive
  @ImFinaTweetThat:   @217Emmanuel: Lil bitch, you ain t know/you can never score from the sideline, hoe!  ,offensive
  @ImHim_Cutthroat:   @TRESHON_SCROOGE: Mrs Harden be blowin me i be wanna snap on her ahh  I had that bitch freshmen year damn nea caught a&#8230  ,offensive
 @ImHis_Treasure: For the last few weeks my name been cripple &#128555 &#9855 &#65039 ,normal
 @ImJustCeej:  @BarackOMamba:  @IntenseDesire: Bow wow look like the stress of saving a hoe is wearing him down http://t.co/mTzjAAc0W2,offensive
  @ImKnownAsDevin: Just cause somebody put   bad in front of it yall okay with being called a bitch ,offensive
  @ImLeslieChow: My entire school:   You don t talk much. Me:   Beause you re all cunts. ,offensive
 @ImLeslieChow: When you eat food that s too hot and start breathing like a retarded dragon.,offensive
  @ImNeverChillin: Any bitch that tell you   I normally don t do this get ready for the best head/pussy you ve ever got ,offensive
  @ImNeverChillin: BITCH FOR WHO, GAP?    @porkhub: I m a model Yall bitches can t tell me nothin http://t.co/LDOTnl5pNa ,offensive
 @ImNeverChillin: Bitches hate kim k &amp  bring up she sucked dick too get famous . Yall bitches suck dick &amp  barley get a text back soooooo &#8230 ,offensive
 @ImNeverChillin: I don t have no girlfriend/side bitches/ main chick/ hoes. I just got a ex I want back .,offensive
  @ImNeverChillin: Niggas drop outta high school &amp  get a job at McDonalds talkin bout   on my grind lmao okay, GRIND me up a Oreo Mcflurr&#8230  ,offensive
  @ImNeverChillin: When yo phone go off in class &amp  the teacher say   turn that trash off but it s one of the songs on yo mixtape http://t.&#8230  ,normal
 @ImNeverChillin: You bitches are so inconsiderate smh http://t.co/EInVs4YqpF,offensive
  @ImNeverChillin: You get drunk with a bitch and u try and grab her ass she get all offended, Well excuse me bitch I thought u were a hoe ,offensive
 @ImNeverChillin: bitches cant finish a 6 inch sub but want a 13 inch dick,offensive
  @ImNeverChillin: i text my ex while she was with her bf so they can fight I was like   you looked cute today &amp  I aint seen the bitch in &#8230  ,offensive
 @ImNeverChillin: pregnant bitches get on the bus and think you suppose to give them your seat like bitch you should of fucked a nigga wi&#8230 ,offensive
  @ImNotTwitFamous: Big Sean is 5 7 and 159 pounds, yet he calls everyone lil  bitch. You the lil  bitch Sean, you the lil  bitch ,offensive
 @ImNotTwitFamous: Bob Marley wrote about peace but all you hoes remember him for is smoking a blunt,offensive
  @ImNotTwitFamous: How to deal with cyber bulling:1:log out2:go outside 3:that s it,stop being a pussy ,offensive
 @ImNotaPlayerTho: Still trying to hit this hoe...... &#128133 &#128133 &#128133 &#128133  http://t.co/jbHjMpY1gX,offensive
  @ImSledgren: Looking thru my yearbook, I don t think I ve done that since my graduation.This book got some hoe ass niggas in it I forgot&#8230  ,offensive
  @ImToBlame:  @latry: Hispanic women just have the great pussy and wife skills, white girls own the dick sucking and black chicks....ca&#8230  ,offensive
 @ImTooMuch: Trent Richardson so trash,offensive
 @Im_Amy_Bitches: I call myself Fat Amy so twig bitches like you don t call me it behind my back.,offensive
  @Im_Amy_Bitches: I m not always a bitch, sometimes I sleep ,offensive
 @Im_Flashy_Bitch: Bitches be like go talk to ya other bitch bitch you is my other bitch,offensive
 @Im_Thirst: That nigger made the shit out of my coffee.,hate
 @ImaGrumpyCat: who remembers this bitch? &#128514 &#128557  http://t.co/P9MmBzqMiH,offensive
 @ImaKittttyy: Made Homemade chili and cornbread for dinner. And watching Supernatural with my fave boys! !  Happy Saturday bitches!  http:/&#8230 ,offensive
 @ImaLAGirl: Pillow talking too yo hoe hating on a nigga fuck around loose ya hoe like that &#128175 ,hate
 @ImaPlainJane: @SimplySoulful Uncle Charlie and nem lol,normal
 @ImaSavageBruh: bitch got me acting crazy as hell lately,offensive
  @InNewZealand: The Knicks are still trash, Melo signed for the money he don t even care about being on a good winning team. ,normal
 @InToneTheyLust_: These hoes don t give a fuck if you got a girl or not,offensive
  @IndiaMone: LOL  @JoeBudden: Wait a minute, I&#8217 m seeing mad dope costumes.. Yall stop trying to steal Halloween back from the hoes ! ! !  ,offensive
 @India_MSM: can Raheel mock Propphet Muhammad in same way as he mocked Lord Ram and Sita https://t.co/IjeAhR3cJI &#8230  will he apologise ?&#8230 ,normal
 @InduZtriouZ_Neo: I am a strong believer that birds of a feather flock together,normal
 @InfidelAlie: Yay for America &amp  Israel... we put in more Jew Hating muslim trash into our government!  pathetic &amp  sickening,hate
 @InkMyHoleBody: This nigga is a fuckin faggot https://t.co/e3m6tujnhF,hate
 @Ink_Flowz: THOT is a childish word&#128076 Grow up and call that bitch a hoe.&#128514 ,offensive
  @InnocentMarina6: *Goes to Yankee candle**buys beer scented candle**goes home, lights it* *waits for a boyfriend* ,normal
 @IrregularGawd: Personality  @LosBeOnIt: How fat bitches be in relationships before the pretty women? Let s see the answers lol &#128064 &#128064 &#128064 ,offensive
 @Isa__Lopez: @D_Lo520 but you re still a faggot,hate
 @IsaidNick: niggers are so ignorant http://t.co/P9jDdVsRVb,hate
 @Italian_Montana: &#8220 @arosati96: The bromance between pat and ant is real&#8221  fuck that faggot,hate
 @ItsChee_: Whipped https://t.co/uCV3Hrjatv,normal
 @ItsDLow: Now I gotta ask bitches for nudes on Facebook. &#128530 ,offensive
  @ItsDRecord: Bitches about to start that   New year, New me bullshit.. You can t undo the numbers on that pussy thoo ,offensive
  @ItsDomanic_: @fabbymichelle @BrianLovesAss_ alright i ll meet you there &#128076  and im not a fag , in fact Brian don t give her shit ,offensive
 @ItsDomanic_: bitch you ain t getting none tho &#128514  &#8220 @BrianLovesAss_: I like big butts so I can grab them&#8221 ,offensive
 @ItsFoodPorn: Cookies n  Cream Oreo Fudge Ice Cream http://t.co/nAINpWXTJc,normal
 @ItsFoodPorn: Oreo Cheesecake Bars http://t.co/RlHHIM98FL,normal
 @ItsFoodPorn: Oreo Ice Cream Cake http://t.co/Qpde1L6zAi,normal
 @ItsFoodPorn: Oreo Ice Cream Sandwiches http://t.co/8ha6Xac0h5,normal
 @ItsFoodPorn: Oreo cheesecake bites!  http://t.co/iHgu1ZuyZt,normal
  @ItsGirllCode: reasons to be a mermaid:- no periods- no pants- perfect hair- u get to lure men into their deathalso, free clam bra ,normal
 @ItsGirllCode: when other girls wear beanies they look cute &amp  stylish but when i wear them i look like a member of a drug cartel who sel&#8230 ,normal
 @ItsJordyyyn: The reason high school is so fucking hard is because ned never made a guide for anything past 8th grade. You feel me? Fuck&#8230 ,offensive
  @ItsJustJill: Obama Says He&#8217 s &#8220 Irritated&#8221  But &#8220 Does Not Feel Repudiated&#8221  After Losing Senate (Video) http://t.co/2U10aolKXG Awwwww...ho&#8230  ,normal
  @ItsKayven: If your girlfriend is taller than you, it s her responsibility to take the trash out &amp  fight off anyone that breaks into you&#8230  ,normal
 @ItsKiaraaaa: &#8220 @WestYourMajesty: Kiara has small chubby fingers&#8221  bitch &#128514 &#128514 &#128514 &#128514 ,offensive
 @ItsNotHarold: I ve noticed that it mostly be the bitches whose hair don t even reach their shoulders that talk the most shit,offensive
 @ItsPoochFlair: That bitch ugly  @Titsandlickher: Daughter. http://t.co/lboZMlfbOX,offensive
  @ItsSonGoku: Bruh, Chichi go months to years without seeing me and she still the bae. You basic ass bitches can t go 2 missed calls with&#8230  ,offensive
  @ItsSonGoku: Don t Get Spirit Bombed Lil Nigga  @LeanandCuisine: Dragonball z trash, debate me if you want ,offensive
  @ItsSonGoku: When niggas ask me   Where the hoes at? http://t.co/eg6gxgGzFC ,hate
 @ItsWaltBitch: meth brownies,offensive
 @Its_KingWalt: Bruh.. Don t do this  &#8220 @Trent_W93: Females swear their best friend is the baddest bitch in the world! &#8221 ,offensive
 @Its_Ms_Brenduh: Got kicked out of AA classes bc I laughed at a guy and called him a pussy for blacking out every time he drank.,offensive
 @Its_NydiaMarie: Fuck your bitch make her call me Papi &#128586 &#128527 ,offensive
 @Itsyesie: Like damn. Sorry I m not a girl that hoes around and has sex with 20 billion guys.,offensive
 @ItzShowtim3: Don t forget how Nikko was digging in her booty  @oneshadowlove: Sex tape gave her a head bigger than that pussy and for&#8230 ,offensive
  @Ivan_splash:   Did u call me a bitch?    I said you were ACTING like one    So you just called me one nigga    Shut up bitch ,hate
 @Ivan_splash: If a guy flirts with ya girl that s just niggas being niggas. If she flirts back she a hoe,offensive
 @Ivan_splash: If you gotta talk shit about another nigga to get pussy you weaaak,offensive
 @IzzeTheProducer: You wonder why I call you bitch ... You wonder why I call you bitch -2pac,offensive
  @J23app: Feb 2015Jordan 4 Retro Remastered  Oreo  314254-003http://t.co/NBOaxG1S19 ,normal
 @J4CKMULL: 1 good girl is worth 1000 bitches,offensive
 @JAYREIDOFFICIAL: Check out JOY and PAIN my nicca @Im_Yung_Jay #mme1636 #blackkingz https://t.co/EZuQc2KnYG,offensive
 @JAYREIDOFFICIAL: Jus know ...S/O to my nicca @im_yung_jay #BKent #MME1636 http://t.co/3XInzjnm2u,offensive
 @JBilinovich: You may be redneck if you put steak seasoning on popcorn @weidie1211,normal
  @JBoxJohnson: She gay&#128109 He gay&#128108 She a hoe&#128129 She pregnant&#128124 He sell drugs&#127811 They smoke weed&#127811 They drunk&#127866 who Cares?! LEAVE PEOPLE ALONE Its &#8230  ,offensive
 @JC2theQ: Yanks walk off win &#128591 ,normal
 @JCSayre19: @HEELCastle that hoe over there.,offensive
 @JDYDFF: know the bitch before you call yourself lovin it niggas prolly been fuckin it,offensive
 @JEN_JEN_2014: My old man has a white galaxy phone cuz he s a fag.,hate
  @JEN_JEN_2014: My pussy is totes adorbs when she jumps on my bed with litter stuck to her.The cat is fucking annoying when she does it. ,offensive
  @JETzLyfe412: Started off wit nuttin I was hungry, now I got a couple niggas bitches who want me ,offensive
 @JFish13: Where has this been all year? But still #FireCashman #Yankees,normal
 @JFlocka: Need a down bitch to bring me pizza,offensive
 @JHarmelink182: The fox says you re a cunt.,hate
 @JHazeThaGod: You other niggas a call up a bitch to fight a bitch naw not me I m whomp that trick so she can feel where I m coming from,hate
 @JLM_2014: It ain t nothin to cut that bitch off&#128129 ,offensive
 @JLewyville: &#128563  @Treslyon: Keyair angels &amp  female party promoters are not for me.. Most party promoters are hoes &amp  them angel bitches are&#8230 ,offensive
 @JMK0728: Lmao...........poor pussy! ! ! ! !  http://t.co/URjNdmgdRJ,offensive
 @JManziel2: &#8220 @RealZachK0enn: @JManziel2 You re a faggot&#8221 you re a Texas fan...,hate
  @JMuggaaa:   @TheKaosYatti: &#8220 @JMuggaaa: Not looking for love, one day it ll find me. Until then.....&#8221 Keep fuckin dese hoes&#128540  yolo  &#128553 &#128514  I ain&#8230  ,offensive
 @JOEL9ONE: Thanks Carolina fans 4 the flipped birds+few bottles to the head. Sticks n stones may break my bones but aluminum zimas will &#8230 ,normal
  @JOHN_iKNO:   Niggas talk more than bitches these days.. #outdoorpoolparty today!  http://t.co/e72IKjOFmG ,offensive
 @JOscarJr: @paullemat Happy Birthday!  Take a spin in that yellow coupe... #shutemdown http://t.co/xGy7gIGOn8,normal
  @JReynolds_: You got niggas, and I got bitches, but I want you. -PND ,offensive
  @JRsBBQ: TV wrestling villains must lie, selectively be a coward, be a bully when they can, gain unfair advantages bitch &amp  moan, &amp  disre&#8230  ,offensive
  @JStac825: There s coon classic (R. Kelly, Usher) and then there s classic (Stevie Wonder, Prince). Not that there s anything wrong with&#8230  ,normal
 @JZolly23: Kickin trash cans on the golf cart #yeeyee @weidie1211 @mowder03 @JBilinovich @cmnw86,normal
 @J_Kwest: @HarveyWordman b in da pussy 2 mins like http://t.co/dnrCMkg5oo,offensive
 @J_Kwest: @HarveyWordman is lupe fiascos retarded illegitimate son,offensive
 @J_Kwest: I dnt trust bitches who think they shud b on Bad Girls Club,offensive
 @J_Kwest: Ima buy dat bitch a jump rope bitches live jumpin 2 conclusions,offensive
 @J_Leche14: A relationship does not stop a hoe from being a hoe.,offensive
  @JaazieL_: Bitches will tell you, it s all about the angles &#128129   &#8220 @40oz_VAN: Watching my bitch take 25 selfies just to get that right 1.&#8221  ,offensive
  @JackBPR: Alec Baldwin mocks Harris-Perry: &#8216 If I cry, will I be forgiven all my transgressions?&#8217  http://t.co/9Oq5GTPmXx via @BizPacRevi&#8230  ,normal
 @JacksonBynum: You re an annoying cunt,offensive
 @JaclynDeeter: Well maybe you re a whore you stupid ugly homeless bitch,hate
 @JacobCavenee_: @1D_NIPPLES_ thanks bitch http://t.co/xdox4K8YQo,offensive
  @JadedByPolitics: @Coondawg68 @velvethammer so damn stupid, someone needs to sit that bitch down &amp  explain to her that #Communism is a p&#8230  ,offensive
 @Jadelovescats: Cuddle with me and tell me I m beautiful I m a needy bitch,offensive
 @JaeRawww: Y all bitches who hit up the mall looking for new clothes need to hit up the gym &#128514 &#128514 &#128514  those escalators not cutting it &#128514 &#128514 &#128514 ,offensive
 @JafricanFlow: This is so stupid &#128514   @WestSideFlee: How you gone wife a bitch that let niggas lick on her head in public?,offensive
 @JaidTaylorLive: No &#9981 &#65039  for you hoes! ,offensive
 @JaiiiiiBree: Bought that hoe a tomb stone since she s dying for Attention &#128529  R.I.P Bitch &#128128 ,offensive
  @JakeEye3: after 4 hours and almost 8 pages i want to slit my wrists, but i guess ill just settle for sleep ,normal
  @JakeG_BasedGod:   Never go full retard ,normal
  @JakeWaller97: Do you ever just see someone s account and think   wow what a faggot but at the same time you can t unfollow bc u can t m&#8230  ,hate
 @Jakelewis44_: &#8220 @UmPoptart: When Mr. Krabs sold Spongebob out for 62 cents thats when I knew hoes ain&#8217 t loyal&#8221 realist shit I ve seen&#128548 ,offensive
 @Jakelewis44_: I m out this bitch too&#128514 &#9996 &#65039 ,offensive
 @Jakelewis44_: We don t luv deez hoes&#128527  http://t.co/oFjlxAO5SF,normal
 @JamesAndDaniel: You can only call the Janoskians faggots if you re a Janoskianator,offensive
 @JamesBlunt: Me!  Me!  Pick me!   @blackeyelined: Who is a bigger twat: James Blunt or Robin Thicke?,offensive
  @JamesNasty: Here I am, ready to rant about gfs and dogs and tears and women who cant handle their liquor and get jealous of club hoes a&#8230  ,offensive
  @JamesOKeefeIII: Denver TV airs clip of digging through trash in   Ghetto Aurora to put Black and Mexican ballots to   good use.&#8221  http://&#8230  ,normal
  @JamesYouCunt: I m on my straight Grizzly so why would I buy you a gay ass teddy bear, bitch? You re already bi-polar!  http://t.co/4ZsXC&#8230  ,offensive
 @JamezNate: You re a bitch and nobody likes you,offensive
  @Jamilaahhh: These hoes be twerkin for Birkin, poppin coochie for Gucci, bustin wide for that Prada, Bendin over for Louis ,offensive
  @JanPham_3: &#8220 @16stanleys: Ugh he s mine bitches!  He s mine &amp  mine only. That s my baby, my man. Just know &amp  be aware. That s me! &#8221  &#128079 &#128079 &#128079  ,offensive
 @Janasiaaa: shouldn t be at the club  @PacDaGoat: I done been in the club and saw bitches reject a dance because they had a man. As &#8230 ,offensive
 @JaredFayne_54: And apparently I sound like a country hick. Perks of being from Kentucky,offensive
 @JaredLambert21: Brandon s a dumb fat chunky whore,offensive
 @JaredPhillis: All you do is fucking bitch.,offensive
 @Jared_Carrabis: Mike Napoli is the toughest son of a bitch I ve ever known.,offensive
  @JareerKassis: Charlie Rose: Can you coexist with Israel? Meshal: *Not* as occupiers. After that, national consensus will decide, not Ha&#8230  ,normal
  @JareerKassis: If there was an invisible celestial judge who killed those who spew hate on Palestinians, celebrities &amp  politicians would&#8230  ,offensive
  @Jarhead44: Hi, can I buy you a margarita?Sure! So, I like the way your barstool shows off your clam. ,offensive
 @JasperDolphin: Just wanna put food in bitches pussy and take cool pictures. Don t get why bitches don t like food in their pussies.,offensive
 @JasperDolphin: Lol at the bitches that act like they single but now have to post pictures with they nigga hahaha,offensive
 @JaunTheGOAT: It s your girls friends that you gotta watch out for. Those the bitches that be tryna encourage her to leave you.,offensive
 @Jawdan__: You re a faggot if you ever had the Kim Possible BBM notification,offensive
 @JaworskiMeats: Winning Browns!  #cle #clevelandfans #clevelandpride #clevelandbrowns #clevelandsports #browns #brownie&#8230  http://t.co/Gm4h&#8230 ,normal
 @JayAllDay612: A hoe is gonna be a hoe no matter what,offensive
 @JayAllDay612: Girls will ignore your text messages then get bothered when you give other bitches attention.,offensive
  @JayDokter:   @TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO niggas gotta hit their side bitch with this in th&#8230  ,offensive
 @JayIIuminati: Nothing will stop a hoe from going to the club. http://t.co/UciCSx5Vus,offensive
 @JayJroc: If you thought Mansion Elan was crazy with Migos wait til Boosie &amp  Yo Gotti shut that bitch down tonight http://t.co/1iC1H0Ib8U,offensive
  @JayMewes: This is how you eat pussy,repeat after me! ! !  https://t.co/8E0AqmIaL8 ,offensive
 @JayOnDatAss: All these girls saying nobody can put em up with em. Dont no nigga want a bitch as a girlfriend fix that shit,offensive
 @JayUcci_: &#128514  mfz in this bitch sellin chicken wings &amp  fries,offensive
 @JayZOverrated: &#8220 @2charmss: Next person I see tweeting that bitch shitting on herself im unfollowing you&#8221 ,offensive
 @Jay_Tee92: &#8220 @armani_bliss: this ghetto jeopardy shit wack. &#128533 &#8221 ,offensive
 @Jaydillz: My babies pussy is too tight today. http://t.co/if4K4v74RO,offensive
 @Jaydillz:  if you a hoe,offensive
 @Jaykelz: @LeBronVuitton @1stName_Bravo they renamed that bitch the yacht club,offensive
  @JayonnaZarate: She my Lowkey bitch, the one I ride Lowkey with. ,offensive
 @Jaystuh72: &#8220 @187XO_:   Not playen that side niggah shit with mine .&#8221 omm,offensive
 @JayyMfCarter: If you gotta nigga or bitch.... PLEASE STAY OUT MY DM s I m tired of y all taken girls,offensive
 @Jayy_Gee96: Dumb bitches,offensive
 @JazmineJanay: My hoe phase is over,offensive
 @Jazsmin__: You always ugly to a bitch that don t like you&#128564 ,offensive
 @JazzRiley: Can t put my trust in NO bitch,offensive
 @JazzRiley: Can t trust none of these hoes,offensive
 @JazzRiley: If a hoe give my lil Sista a eye like that she betta call me so we can go jump the bitch &#128514 &#128514 &#128514 &#128514 &#128514 ,offensive
 @JazzRiley: Wat type of bitch ass nigga rape a innocent female,offensive
  @JazzyClarks: If you hate me I dont care. New flash bitch, I dont live to please you aha ,offensive
 @Jazzy_Blow: i can t never keep no bitch cause i put them hoes out,offensive
  @JediKnightwing: Please pornstars, stop saying   fuck that tight pussy. ,offensive
  @JeffDuncan_: JSU coach Omar Johnson:   It s what u do against the ball. U throw it, hit it, catch it. Doesn t matter if the Yankees are &#8230  ,normal
 @JemapelleDalila: @yadirasarmiento I just wanna know when are we gonna go fuck shit up &amp  go fuck up bitches????? &#128514 &#128536 &#128521 ,offensive
 @JeneBramel: Clever.  @LanceMcAlister: Watch Burfict make the hit and then mock officials by throwing a flag on himself. https://t.co/&#8230 ,normal
 @JenetteeeM: Choke on this bitch 8=======&#128074 ========D,offensive
 @JennaAmendolare: A woman just yelled at me cause I m drinking a beer at 11 am bitch I m on fucking vacation,offensive
 @Jenna_Garcia13: &#8220 @OfficialVondell: #MyGirlfriendNotAllowedTo have milkshakes.. let that hoe bring one boy to the yard.. and watch what &#8230 ,offensive
  @JennyJohnsonHi5: Just when I thought Justin Bieber couldn t be anymore of a pussy, he gets arrested in Canada for fighting a person who&#8230  ,offensive
 @Jeremiah_337: Well bitch biology said  @TEEJUSTYCE Who said 2 females can t make a baby together? That s all me. &#128106  http://t.co/5vEGg6&#8230 ,offensive
 @JeremyPlatt: Yah she was a hoe...,offensive
  @JeromeSantonio: I don t care how much I hate a girl, I ll never call her a hoe, bitch, slut or any of that shit lol ,offensive
  @JessicaChasmar: Media Matters executive behind #StopRush campaign blogged about &#8216 trannies,&#8217  &#8216 homos&#8217  http://t.co/mje5KVl7rf http://t.co/&#8230  ,offensive
 @Jessycaa_Rubi: You swear youre down n the realest n you stay doing little bitch shit like that,offensive
 @JestonaeLives: Burnt pussy lips - &#128514 &#128514 &#128514  https://t.co/nVlZkShGaa,offensive
 @JesusIsAJerk: On my way to fuck your bitch. http://t.co/aNZngPNmLS,offensive
 @JesusMVela: &#8220 @Enriquuee_: @JesusMVela @wigga32 fucking pussy that s why&#8221  exactly. Let me @ the nigga @RyanMattheww7 were talking about &#8230 ,offensive
  @JewJitsuGrl: @AdmiralAckbar3 @00_jackie @Darknight420 @allahthefairy &#128073  @TayyibN &#128072 Bring it bitch http://t.co/g7Yq2cH9Uk ,offensive
  @JewJitsuGrl: @AdmiralAckbar3 @00_jackie @Darknight420 @allahthefairy &#128073  @TayyibN &#128072 Tiny Jihadi http://t.co/PDIKbrvCJ8 ,normal
 @JewlzSantana: making every bitch feel important...,offensive
 @Jigga504: &#8220 @mleew17: u pretty but dat pussy got a 100 thousand miles on it! !  Book value all fucked up&#128553 &#8221  &#128514 &#128514 &#128514 &#128514 ,offensive
  @JiggyJust: Real tears &#128514 &#128514  &#8220 @NankDatThang: &#128557 &#128557 &#128557 &#128557   @TheOnlyReed: Both these outfits trash, but the dyke outfit got me WEAKKKKKKKK http://&#8230  ,offensive
  @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women &amp  children http:&#8230  ,hate
  @JimNorton: . @WBCFredJr Was daddy still being an abusive rage-a-holic in hospice, or just making doody in his diapers like a good fag h&#8230  ,offensive
  @JimNorton: And for the record, I think Dan Snyder is a cunt. The hypocrisy of the NFL is just embarrassing at this point. ,offensive
  @JimNorton: Sterling is a cunt. My point is simply until everyone has privately taped conversations released, shut the fuck up. ,offensive
 @JimNorton: The only thing more irritating than Donald Sterling being a cunt is Adam Silver continually apologizing for him.,offensive
 @JimNorton: There is a GIFT SHOP at the 9-11 museum? And they charge admission. It s a mass grave you fucking cunts. What a disgrace.,offensive
