text,label
'#moremota #moremota #moremota #moremota #moremota #moremota #moremota #moremota #moremota #moremota #moremota #moremota #moremota #moremota',normal
' tell a hater i said   fuck you   ',normal
' my mom s reaction was   oh he has girlfriend?   down tiger! ',normal
'honestly didn t care who won that last award, they are all amazing ✨',normal
'i m really tempted to come out of hiatus on another ascending lark just to comment on the grammys…but i am not going to.',normal
'that social media reporter scares me',normal
'bruno mars dancing up to his award',normal
'bruno mars = adriano gabiru com topete #grammys',normal
'bruno mars my man. finally yes. yes im so happy and thank you for thanking phillip lawrence.',normal
'speed skating is so weird',normal
'oh my fucking god that spear on ziggler',normal
'lorde is cute js',normal
'but i like bruno and he deserved it so ok',normal
'he deserves that grammy',normal
'tweetin in the shower',normal
'all i m saying is paul an ringo have been making music together for over 50 years, and they are still winning grammys...💕',normal
'   i m attracted to people who look like drug addicts.   ',normal
'taylor swift vs bruno mars...who ya got in a fight? i m taking swift. #grammys',normal
' nothing about bruno mars annoys me. except that stupid contrived   the lazy song.   #grammys ',normal
' she said   omg, what did you say when he said u suck?   response: i just kept sucking! ',normal
'bruno mars is a cool guy. i’ll back him forever.',normal
'of i could slap one celebrity it would be bruno mars.',normal
'i love you too bruno 😊',normal
'bruno is the perfect combination of adorable &amp; sexy',normal
'she hit bruno with the straight face so fast when he dedicated it to his mom omg',normal
' im soo happy bruno mars won! any man who says   music makes her dance but money makes her smile   deserves to win! lmaoo #grammy ',normal
'okay y all can stop. unorthodox jukebox was a really great album.',normal
'and i actually like bruno mars',normal
'bruno mars is a dreamboat 😍',normal
'no one will ever understand how much i idolize john lennon.. i just wanna pick up where he left off. #imagine #peace',normal
'gee, i really wish someone would live tweet the fucking grammys tonight.',normal
'actually gonna save that for later😂',normal
'somebody call #robinthicke back on stage! us saved people depend on him to take us to #church #56thannualgrammyawards #grammys2014',normal
'had enough; gotta 💤💤; night all!',normal
'   fear cuts deeper than swords   #got ',normal
'i hate bruno mars 😒#manchild',normal
'you ain t gotta like me , bitch i like me . 😂✋',normal
'i ride like a soldier put nothing before you, anything you ask i be right there to do it',normal
'bruno mars- 48 inches of creative genius.',normal
'i aint seen not 1 thang from tha grammys . but ikno what all happend from twitter !',normal
'la crosse public schools just closed were soon to be closed!!',normal
'ringo and paul, legends! so cool to see them still playing music together after all these years!',normal
'i really hate country',normal
'fuck mr. fake shelton',normal
'shorts the new long',normal
'so sick of these crutches just wanna be able to do for myself',normal
'she can t walk in heels and it s killllllling me #sasschat',normal
'   k.   is the shortest way to spell   fuck you.   ',normal
'the boys round here',normal
'💗 i love you too!!!! 💗',normal
'your kiss is a soul saver, my favorite flavor, want it now and later💕🎶',normal
'i fucking love pharrell, but i seriously cannot deal with his ridiculous hat lol',normal
'god, i love blake',normal
'cause all of me loves all of you',normal
'stop hitting the tanning bed bruno you re hawaiian',normal
'my only chance to visit #hawai i this year is by watching #probowl or #beachfront bargain hunting.',normal
'new spica mv oh my mogogogohdhdhd',normal
'lurve him. #bruno #grammys2014',normal
'wow, the new &amp; improved pro bowl is tied going into the 4th.',normal
'my tongue has now become a platform for your lies',normal
'no one ever thanks god like they use to and if they do it s a huge shock',normal
'😢😢😢😢😢 lana is still my queen!',normal
'disney is always wanting to kill me',normal
'i was bigger than bruno mars in 5th grade.',normal
'1 down, 3 more to go. hopefully we can understand the question and able to answer it..',normal
'bruno mars is just so 😍',normal
'is that bruno s wife?',normal
'my man! loveeee me some bruno! it s sickening how talented he is #grammys',normal
'i m so annoyed, disappointed, angry, sad, and not really in the mood for anything.',normal
'yay, my bruno won! 😘',normal
'bruno mars won over lana del rey? the #grammys is bullshit',normal
'i can t stop listening to once upon a dream it gives me chills every time🎧',normal
'what a cutie, i love everything about him.',normal
'me &amp; huyen gone be breaking some rules tomorrow, lol *shrugs',normal
'bruno mars is talented &amp; his album was nice, but he still a faggot',normal
'i am praying. #sarabgrammys',normal
'i hate bruno mars',normal
'i don t need a fucking social media reporter i am social media king get out u peasant',normal
'bruno mars girl is pretty 👍👍',normal
'bruno did his thing he deserves that award',normal
'i need a bf or gf',normal
'#congrats pharrell and bruno!!!!!!!!!!!!',normal
'usa men s lacrosse 😍',normal
'give all the grammys y all can to bruno mars. #realtalent',normal
'no forreal. me and my brother were just watching that video of michelle falling on 106 and park yesterday. i remember when that happened.',normal
'while yall watching tv i m reading the bible',normal
'kanye west at home mumbling under his breath after every performance like “dey not wearing no ralph tho” lmao',normal
'bruno mars  hair is laid',normal
'this nigga billy was born with peach fuzz',normal
'holy shit what a spear don is broken in half #royalrumble',normal
' he said the word   whack   haha haven t heard someone use that in so long ',normal
'eli lieb cover of lana del rey s ride #recommended #grammys',normal
'i didn t want any particular album to win, i m just glad blurred lines didn t win',normal
'smh what is good with people son',normal
'did those youtubers win a contest to get their covers featured on the grammys?',normal
'blake s song boys round here is 😍',normal
'bruno mars could do whatever the fuck he wanted to me when ever forever',normal
'how do people get in the hundreds on flappy bird i cant even get past 5',normal
'bruno must be 5 foot zero',normal
' please pray for our military &amp; their family s they need support form all since obama &amp; his lackey s refuse to   do the right thing   &amp; help em ',normal
'sean &amp; catherine are the cutest couple ❤️👰👱',normal
'idc about his new girl group im a selfish blackjack i want 2ne1 to be the only girl group in yg',normal
'i was going to subtweet you but then i realized i m better than that..',normal
'did you see his girlfriends face when he said he dedicated the award to his mom lmfao',normal
'blake shelton is my maaaan',normal
'lorde it s ok baby you ll win another grammy soon',normal
'my blakeeeeeee ahhh 💗💗💗💗💗💗💗💗💗💗💗💗💗💗',normal
'where is asap rocky',normal
'bruno mars is a cutie😊',normal
'bruno was rocking that bolo tie',normal
'the rich dont motivate me it just shows me theirs a better way those who dont no where their next meal coming from is what i call motivation',normal
'i miss my family.',normal
'what is wrong with me 🙈🙈',normal
' like who can call a trick the   yolo flip   and be serious about it? ',normal
'please she desreves it so much',normal
'i want to cuddle right now.',normal
'i walk in the room and my grandmas watching the grammys and taylor swift comes on grandma: fucking really? ahah.',normal
'so many flappy bird tweets',normal
'and next sunday bruno mars will be playing in the superbowl halftime #grammyawards',normal
'producer of the year - ranger rick!',normal
'his date s face dropped when he said that he was dedicating it to his mom lol',normal
'if you don t let me know, no one ever will',normal
'i did not go out are nothing',normal
'lorde deserved that grammy 😔',normal
'reigns  spear is insane #royalrumble',normal
'girl change into that victoria s secret thing that i like',normal
'also we ll be retaining the site and various social account, youtube, twitter etc. so you can find our old content',normal
'bruno might be in trouble with shorty after that one',normal
'why is she walking like that',normal
'roman reigns unleashed :o #rrumblecl',normal
'o wow award goes to that dude who ripped from breakbot. k.',normal
'#grammys wow. sean lennon looking a lot like his dad now!',normal
'just everyone, do me a big ass favor, and shut the fuck up about my break up.',normal
'bruno mars is a class act',normal
'they say i ll be ok but i m not going to',normal
'blake shelton is the shit!!! love him',normal
'told mum i m gonna get i hate you in maltese on my other shoulder and she just lost her shit',normal
'sick i missed the king s performance 😒',normal
'that pretty ass samoan dude in #royalrumble2014',normal
'hopefully we don t have school tuesday and wednesday due to snow!',normal
'i m not watching this anymore 😐',normal
'brunoooooooo!!!!!!!! super bowl sunday can t get here soon enough!',normal
'bruno s girl is lowkey bad!',normal
'just realized how much i m missing.',normal
'wow that was an emotional performance for me',normal
'again another terrible singer#grammys',normal
'rewatching radioactive/good kid maad city collab..yup still got chills',normal
'damn if you only knew...',normal
'these weak ass awards😂😂',normal
'i want a fruit pizza and i m very confused because i don t even know what that is',normal
'the great music borrower of the millennium gets a #grammy - bruno mars',normal
'bruno be doing his thingg and all but that niqqa got a bitch voice . 💯',normal
'we all make mistakes, we just all have to learn from them',normal
'this bitch wants to be chyna so bad.',normal
'yo bruno give philip rivers his bolo tie back #comeonnow',normal
'why am i not with mar right now',normal
'what kevin just said &lt;&lt;&lt;&lt;&lt; ew',normal
'bruno mars is always winning on the low.',normal
'just took the plastic off my bat and put my initials on it and i m in loveeeee 😍 #softball',normal
'dnt eat meat u guys',normal
'can t wait for bruno mars super bowl halftime performance!',normal
'so then cookout happened...again, #ihaveaproblem #thecrew #help',normal
'i will always come back to songs and people that make me happy when i am sad and sad when i am happy.',normal
'bruno mars look like a young version of little richard.... lol',normal
'jesus help me believe, that i am someone worth dying for.',normal
'idk i do like bruno mars though',normal
'blake &lt;3 &lt;3 &lt;3 &lt;3 &lt;3',normal
'i swear bruno is like two years ago?',normal
'my head is under water but im breathing fine',normal
'thank god he is back to his old hair',normal
'glad to see bruno win that. album is fire.',normal
'put him back in just so he can sell more!',normal
'anyone else excited to see what happens in cabo? #getready #richkidsofbeverlyhills',normal
'y is bruno mars on my tv rite now #heybuddytakeahike',normal
'aw, goodbye £1.38 a litre.',normal
'looked like pharrel was wearing the sorting hat from harry potter',normal
'mmmm blake shelton. ☺😋',normal
'guys don t complain robin thicke hasn t won anything yet',normal
'reigns gonna win it fam',normal
'boy.. flappy birds really knows how to get under my skin. i made it to 4. once..',normal
'thanks autocorrect for screwing up that last tweet :/',normal
'tossing up the hail mary',normal
'this jawn ass 😩',normal
'someone come to burbank downtown with me',normal
'the only thing about dcp that i m worried about is that i don t know how to make friends. too awk.',normal
'let s get down let s get down let s get dooooown',normal
'everyone is so against robin thicke i love it❤️❤️',normal
'katy perry can sit on my face #sohawt 😍😍😍',normal
'i like blake shelton but i hate country music',normal
'i wonder if bruno mars and snooki had a baby, how short it would grow up to be 😳',normal
'that one person who txts you. and you dont want to talk to them. 😐😐😐',normal
'hahahahahhahahahahahahahahahahhahahahahaha pharell s hat is so big it looks like a mountie hat he should be on a canadian postcard',normal
'studying at a friends and his mom started screaming in her room #freakedtheshitoutofme',normal
'you re so 😍 and i m so 👹',normal
'chew tobacco, chew tobacco, chew tobacco, spit.',normal
'it is what it is',normal
'4 pok kai hum ka chan su fut ken..! wish you bad luck and incurable illness for the rest if your life... !',normal
'i munchied way to hard',normal
'made crispy tofu for the first time in my life, with no pressing whatsoever. praises be to the nonstick cookware gods. #floored',normal
'keep getting texts about how beautiful my gf is. thanks😚',normal
'watching jump in #judgeme #lovethismovie',normal
'once you leave don t come back !',normal
'omg alise is trippen..',normal
'roman reignsssssss this guy is just amazing #royalrumble',normal
'i never understand him but i love marc anthony',normal
'i ve never thought about something this hard in my life',normal
'looks like eric estrada, sounds like israel!!! #bruno #grammys',normal
'nick and i = beyonce and jz',normal
'the godfather&gt;&gt;&gt;the grammys #🔫🇮🇹',normal
'omg #brunomars is too smexy #grammys',normal
'you gettin old mothafucka',normal
'that girl bruno mars is with 👌',normal
'he dedicated it to his mom 😭',normal
'i m worried that we aren t delayed or closed yet it might not happen.',normal
'so you re the bitch that told a bitch that im a bitch well listen bitch it takes a bitch to know a bitch💋',normal
'as soon as bruno mars dedicated it to his mom his girl stopped smiling 😂😂😂😂',normal
'last night i told kira i wasn t texting her back because i fell asleep but it was because her imessage was off.',normal
'haven t seen the sun in a while..',normal
'just passed stockbridge rd',normal
'if you gotta blow a blunt to flow your garbage. sit your high ass down nigga',normal
'i really don t like country music. 🙅 #sorrynotsorry',normal
'love the effects in the wedding photos scene! #sherlockpbs',normal
'kudos to bruno mars  attempting to salsa dance. #nosalsaswag #leaveittomarkanthony',normal
'you may give her hate, but she just won a grammy so she must be doing something right',normal
'eatin wheaties, drinkin fiji, being greedy haan',normal
'shout out to bruno mars.. #grammywinner love his music',normal
'is that the chick from shameless?',normal
'please no more country god help us all',normal
'oh...bruno mars won? that s cool... *smashes tv*',normal
'as much as i want school to be over, i don t..',normal
'i just sit back and watch you do you',normal
'i m having a good week 👌',normal
'wheres kanye when ya need him? lol',normal
'#pricelesssurprises taylor swift looks beautiful tonight!',normal
'the boys round here.. #blakeshelton',normal
' i wish i had friends and people would text me. i just changed my text tone to   suspense   and it sounds cool. ',normal
'i m so beat rn',normal
'not ready for this week xx',normal
'can i have your address? i d like to send you a dragon dildo.',normal
'kendrick if not already is top 10',normal
'this extra hour of sleep will really be good for me so someone video tape miley and instagram it please 🙏❤',normal
'if you actually like country you will know who kip moore is 😍',normal
'i love blake shelton aw',normal
'the fact that bruno mars makes good music doesn t excuse the fact that he s a drug addict. sorrynotsorryatall',normal
'if i see a cute case imma want it😛😍',normal
'all this time i was finding myself and i didnt know i was lost',normal
'no one deserved producer of the year more than pharrell williams',normal
' just heard   elwood blues   interview dan aykroyd on the radio. like what?? ',normal
'3 man oh shit',normal
'reading the story of noah and the ark to my mom and she starts walking away...gee thanks mom',normal
'if ya girl down swollow kids. then that hoe is basic!',normal
'shit madea say is so real ! 👌',normal
'alcohol makes me sleep... a l o t',normal
'i actually like bruno mars. his music is atrocious yeah but as a person he is great.',normal
'what r u guys watching omg',normal
'kendrick and imagine dragons were perfect!! ❤️',normal
'i wish my mom might not be there while i m winning grammys. she better be crossing that stage with me!',normal
'blake shelton is my boy!!',normal
'i love pauley (:',normal
'bruno is so cute',normal
'i m so sorry summer... i didn t mean it when i said i miss winter.. please come back to me! 😓🌞🌻✨👙🏊🎣🍦🔥💏',normal
'#sherlock photobombing. i love it!',normal
'tomorrow is gonna be the longest day of my life',normal
'since everyone is on my tl tonight....it s a good time to ask: who having a super bowl party????',normal
'| never knew karma could be so rewarding and bring me to your life.',normal
'how did jay z not have a boner during his and beyonces performance?',normal
'doesnt everyone get followed into the bathroom by a bunny?',normal
'i really like bruno but i almost cried when lana and lorde didn t win.',normal
'i regret missing the chance i had.',normal
'what is in my eye right now!!!',normal
'bruno mars rocking that phillip rivers bolo look',normal
'again with the weird tweeting machine',normal
'pharrell, stop trying to make that hat happen. it s not going to happen. #grammys2014 #grammys',normal
'glad bruno won but the grammys are biased',normal
'it s been 2 hours and i feel like they ve always 5 winners 😒',normal
'that s so fucking true',normal
'#paul + #ringo + #johnnydepp in the background = awesome #grammys2014',normal
'i m about to just start throwing things across the room',normal
'these people that are #preforming now are putting me to #sleep💤💤💤💤🌜🌜🌜',normal
' if tony gonzalez would of came back to the chiefs this season that would be the the hook up .   alex smith to tony gonzalez for ____ yards.   ',normal
'he deserved that shit so much',normal
' haha she looked so pissed when he said   my mom   ',normal
'just finished my first twelve hour shift. wow.',normal
'dolph ziggler could sell a car to a man with no arms or legs.',normal
'bruno mars has really grown on me, glad for his win (and also happy that lana was nominated for the category). #grammys',normal
'big chics wit cheetah print.. skinny chics wit zebra print. doesn t make sense to me..',normal
'can i touch the butt pls',normal
'kevin nash wasn t needed.',normal
'i love the advice my mom gives me 😊',normal
'literally such an amazing weekend. best weekend i ve had in a long time',normal
'reigns coming in demolishing... #royalrumble',normal
'bruno mars loves me guys. he said so at the grammys! 😍',normal
'i don t know how i feel about slum dog millionaire yet',normal
'taylor swift &lt;&lt;&lt;&lt; p!nk #letsbehonest',normal
'they used to never want to hear us, remember? #worstbehavior',normal
'talent : misdirection, cyclone pass, ignite pass, vanishing drive, phantom shot #bot',normal
'where can i get a twitter mirror?',normal
'lana del rey should have won. been a fan for a few years and it would have been amazing to see her win!',normal
'someone forgot to give cris collinsworth a shirt that fits.',normal
'fuck the grammys, i m sleepy . . . goodnight 😴',normal
'quit playing games with my heart 🎶',normal
' there s a good chance the only reason i m alive and tweeting this morning is because of expired antihistamine and   positive thinking   ',normal
'// cold blooded killers of usa when convicted are put in prison given free food, medical, shower, and bed. homeless of the usa? make cents?',normal
'lordy, i give up.',normal
'blake shelton is my fave, he s so funny.😂',normal
'bruno mars never met a white powdery substance that he never liked.',normal
'i m a great friend so f u if you don t appreciate it',normal
'did anyone else see that girl get pissed when bruno dedicated it to his mom and not her😭😂😂',normal
'bruno cant be yall bae bc hes mine gtf',normal
'puerto rican power bitch',normal
'i m really hurt! 😪😔',normal
'why would you eliminate dolph ziggler, what a dick #royalrumble',normal
'a real boyfriend gone make sure him and his girl eating! 💯✔️',normal
'love ...so many ppl use ya name in vain !',normal
'from cameras and talented people standing everywhere, to homework and paying for my tuition. yay.',normal
'same old, same old',normal
'we live in a giant wasteland of inevitable death... how pleasant #thoughtsinmyhead',normal
'i need you baby i m not a monster.... ♡',normal
'wuuuujuuu bruno mars gano un gammy dkdbdndbjd 😱👏❤️❤️❤️😭',normal
'want to go to the mailbox to get a part that came in, but afraid if i go out there the wind is going to blow me away',normal
'o get it i get it man fuck all that talkin',normal
'niggas really think dey buffs ain t fake',normal
'damn he is older 😳🙊',normal
'hearing about macklemore all night about to piss me off, so i should pass..',normal
'i think nuclear has an extremely bright future because of china s pollution problem. areva to benefit.',normal
'dude yes good choice #grammys #brunomars',normal
'16th entrant is great khali #royalrumble',normal
'i hate this stupid bird',normal
'and for the very first time also, 190 is late',normal
'i made zach breakfast and cupcakes and he didn t show up for both .... i must really be boring',normal
'and nash just tore his quad',normal
'lana is beyond perfection and if i don t see her in concert i won t be complete',normal
'well i wont be sleeping much tonight',normal
'my nigga blake is uo next tho!!!',normal
'red carpets are so boring without gaga',normal
' the way cello said   you can t get me   in my snap chat 😂😂😂 #priceless ',normal
'no i didnt hit the fricken pipe #flappybirdprobs',normal
'it s been like this since last night',normal
' i love buhs music. this is his new one called   sky  ...this and a few others fit the nt format. take it away! ',normal
'i hate pharrell s hat!!!',normal
'school can close now.',normal
'i am trying to get free oreos and its not working wtf',normal
'well i m definitely positive that performance blew away imagine dragon s and kendrick lamar s',normal
' just walked into the basement to my brothers listening to   one time   by jb while watching the pro bowl...uhhh ',normal
'roman reigns spearing the world #royalrumble',normal
'when the thotties in the building they be suckin on my cock, suckin on my cock, suckin on my cockkkk😂💀💀',normal
'kevin nash basically eliminates himself #stroke #royalrumble',normal
'can roman reigns beat kanes record for eliminations? #royalrumble',normal
'my shoulder is sore from dancing on the pole last night. #yvonnesbday #stripperatheart',normal
'just because you sing with a country accent doesn t make it country.',normal
'man they blowing me',normal
' watching the grammys with my family: my dad:   who is jay-z?   my little sister:   who is paul mccartney?   ',normal
'blakeeee sheldonnn i love youuuuu😍😍',normal
'a rare life performance',normal
'you guys, following twitter while watching the #grammys on dvr is like knowing the future.',normal
'watching my dog struggle to go to the bathroom with this wind outside.',normal
'bruno mars is such a cutie',normal
'pepsi halftime show commercial was freaking hilarious. #halftime',normal
'16- the great khali #rrumblecl',normal
'nice job brownie mars',normal
'roman reigns is here all 3 members of the shield in now. #royalrumble',normal
'lol ll cool j the truth 👌',normal
'partied with gloria during the 2006 finals run. we were on the same cruise together &amp; ended up meeting for all the games. cool lady.',normal
'like how are they relevant .. they used to show the artist singing their own song 😳',normal
'moms making coconut shrimp😋🍤',normal
'everytime i hear the name i scream omg',normal
'that was so rude',normal
'and juicy j is a badass',normal
'look in the mirror before you judge me. #js',normal
'ok wow looking at these pictures from this weekend i hate my legs. i seriously needa gain muscle not fat.i dont wanna be twig legged anymore',normal
'primetime looking like he fell in a face full of snow, he gotta cut that off',normal
'bruno mars  girlfriend is absolutely stunning! #grammys',normal
'bruno is so hot but he s like 2 feet tall',normal
'roman gon take him out',normal
'i remember they had a reality show to see who s the next group member and the bitch who won got kicked out the group in like a month...',normal
'100\% happiest moment ever 😍',normal
'why you so obsessed with me ? 😏😭',normal
'drink more then a camel, no cup, no mixer, no chaser just handles',normal
'can t wait for metallica',normal
'i d like to be my old self again but i m still trying to find it!!! i remember it all too well 😍😍😍😍💜💜💜',normal
'be confident in you, regardless of what other ppl think.',normal
'bout to get in the shower',normal
'blessed with the best. ☺️💕',normal
'see what i m sayin, no closed caption',normal
'sorry but ion do what everybody do, i m a trendsetter i go my own way',normal
'fuck yes! bruno deserved it so much!!!',normal
'don t go chasing waterfalls.',normal
'i wish she d text me',normal
'really not excited to see willie nelson and blake shelton performance, willie isn t dead yet?',normal
'time to find something else to watch 😒',normal
'bruno is so little i wanna keep him in my pocket and pinch his cheeks ☺️',normal
'oh snap one of my friends just said sherlock thinks he s the bride! #sherlockpbs',normal
'boos as ziggler is eliminated. reigns is going to take kane s record. #wwe #royalrumble',normal
'time to see how red my hair is💃',normal
'i knew it bruno mars but i wished for lana del rey',normal
'roman reigns eliminated 3 people in 2 minutes bruh.',normal
'i really did act like a fan boy when kendrick came out #noshame',normal
'idc about these old singers',normal
'6 people favorited my tweet about giving me sweatshirts, but no one actually offered me a sweatshirt #thanksguys #icu',normal
'loved him since 1996 😂😍😍😍',normal
'i can t wait for the voiceee 🎤❤️',normal
'i m subtweeting you.. just know.',normal
'nash, ziggler and kingston are now eliminated',normal
' i like kofi kingstons, but it s kind of old with the   impressive   things he does, the more they show case it, the less impressive it gets ',normal
'that moment when you are really sleepy but you don t want to go to sleep because you are talking to that special someone.',normal
'there are seriously no cute people at grafton.....',normal
'macklemore better not close',normal
'i don t expect white people to know too much about rap/hip-hop',normal
'what a spear!!! #royalrumble',normal
'the fact that pauley pertette is on tv&gt;',normal
'bruno mars winning against justin timberlake and lorde?! for shame #grammys for shame.',normal
'iggy really looks like the after effect of what would happen to nicki minaj if she turned white.',normal
'it s sad when people say they give up and all you ever tried to do was help them. #helpyourself #youcanonlydosomuch',normal
'if you all haven t noticed yet, i freaking hate taylor swift',normal
'tomorrow is finally the last day of midterms 😐🔫',normal
'i do agree with tun dr m that melayu mudah lupa. it s beginning to be a fact.',normal
'who told her to fav my stuff 😒😂😒',normal
'blake shelton, colt ford, florida georgia line, and willie nelson like the only country singers i like',normal
'dear taylor, you coulda stopped at one back and forth thing that you did with your head. #taylorswift #grammys',normal
'nobody can say bruno mars doesn t have a hella hair game.',normal
'omg bruno mars won pop vocal artist!!!!!!!! #grammys',normal
'i see diamond-flooded demons lamborghini angels halos down with the doors flapping when they came through',normal
'bruno is so sharp and precious',normal
'i mean i should sleep but ehhhh',normal
'but school starts tomorrow for me 😒',normal
'yoko dancing to paul mccartney and ringo performance at #grammys epic. just epic.',normal
'promise me that you ll give faith a fighting chance',normal
'i started ignoring the grammys now i m watching them and getting real mad when i don t agree with the results',normal
'oomf? nah nigga, say my name!',normal
'they say when they thicker it make you cum quicker.',normal
'the less you know, the better. looking at pictures of the “happy couple” or reading about his amazing weekend with her will only hurt you.',normal
'fixing to unfollow like 10 people.. bandwagoning hoes 😒',normal
'is there literally any point to staying up any longer',normal
' this whole   bolo tie   comeback thing needs to be stopped. ',normal
'the triangle be hanging out every weekend cause we re just that tight 🔼😌',normal
'lil grammys awards for the time being',normal
'blake shelton, marry me. 😍 #grammys',normal
'issue with shipping now reshupped expected to come den 26😡😡😡 getting my damn money back',normal
'i literally just started screaming and jumping for excitement!!!!!!!!',normal
'shit was all good just a week ago 😩',normal
'metallica too. dude this grammys is too stacked!',normal
'blake shelton is so hot i don t care if he s gonna be a dad soon',normal
'i can t stand bruno mars',normal
'lol back stage , her ass almost felt i caught that shit lmfaoo',normal
'i guesss they dont do it right .',normal
'will be interesting to see the old country farts perform...',normal
'i killed an army of 5,000 with two shots! the first shot was a warning. - chuck norris.',normal
'all you t-swift haters can just gtfo. like now. #alltoowellatthegrammys',normal
' toews said   we just threw away another 2 points   #frustrated ',normal
'willy higher than wiz tho',normal
'all i want in life is for pharrell to take off his hat',normal
'daft punk and pharrell i m so essited',normal
'did yall see bruno s girls face after he dedicated that award to his mom. her ass thought she had a purpose ....',normal
'to bank, or not to bank on a snow day: that is the question',normal
'change is always given to decide just who it s for.',normal
'mack-leh-more? how the hell do you say his name? #grammys',normal
'lana your still a winner',normal
'what would life be without music idk',normal
'i m still stuck on imagine dragons and kendrick lamar like that was so amazing!',normal
'khali with upside-down haymakers.',normal
'who was that paul guy????? he was wrinkly.',normal
't asha get out of yo feelings trick , &amp;&amp; text me bck !',normal
'you re fucking joking right?',normal
'lawd... i love off bruno mars though!',normal
'friday 31st #confidentvideo #midnightmemoriesvideo',normal
'sitting in this ❄️❄️❄️❄️ ?!\% car',normal
'i missed beyoncé and jayz what is life😩',normal
'everything feels right when your in my arms..',normal
'these days i spend my time on youtube more than twitter',normal
'please snow a lot and let the roads freeze over night! make it super windy and cold tomorrow! #amen 🙏🙊❄️',normal
'i havent had good green tea in a while, but this cup is sooooooooo good!!!!!',normal
'music just makes me so happy and warm inside.',normal
'my goal for tomorrow is to crack at least one wreck it ralph sex joke in every class',normal
'i wish ariana grade would perform😭',normal
'ima be up all night 😒',normal
'i hate this blake guy',normal
'~ 🌴 || you feel alone ⠀⠀⠀⠀⠀⠀⠀⠀⠀bc you are alone || 🌸 ~',normal
'just got home now... practice ended at 8 😅😅',normal
'life isn t about finding yourself it s about creating yourself 💎',normal
'my back and neck hurt',normal
'the grammys are kind of a let down rn',normal
'my nigga bruno ❤️',normal
'so many deaths 😢',normal
'philip rivers and bruno mars #bolotieawareness',normal
'my mom is so excited for willie nelson aww haha',normal
'kendrick lamar killing it with imagine dragons the only good performance so far',normal
'i m falling back from a lot of people',normal
'if i have to hear any more country imma 😭😭😭',normal
'ion love em ..ion chase em .. i duck em',normal
'it feels good tonight.',normal
'hello arendelle! does anyone have any questions?',normal
'jada ain know that i caught her bdt',normal
'im just watching for my husband macklemore now tbh',normal
'it s nights like tonight that remind me why i love being a younglife leader ❤️',normal
'i wish never looked,i wish i never touched, i wish that i could stop loving you so much, cause i m the only one trying to keep us together.🎶',normal
'bruno mars is a great artist and definitely deserves to perform at the super bowl.',normal
'yeah! finally! its function!',normal
'in my feelings ugh',normal
'ready to see metallica',normal
'i just listen to juicy j so much rs',normal
'metallica is performing! 😊🎶',normal
'i also told brogan',normal
'not to certain about some people😯',normal
'of course lana del rey didn t win cause she isn t that popular even tho she should have😒',normal
'phone lines are open 204 780 1290 trade everyone still? or keep everyone now? #nhljets',normal
'does dominican realize that the heating there is god awful.',normal
'i wanna see endless love omgggg',normal
'765- your so pretty, funny and nice and one of my best friends!',normal
'oomf has really nice lips 👄',normal
'not sure if having knees that don t bend is an asset or a liability in the royal rumble...',normal
'kiss you is on afv',normal
'it s a twister, it s a twister',normal
'can t wait to to see willy nelson 👍',normal
'i think everyone can agree that bruno mars has a sexy voice! 😍',normal
'this okra i made during the course of these grammys is brilliant though and deserves it s own award',normal
'   a man of ability and the desire to accomplish something can do anything.   - donald kircher ',normal
'i found them omfg',normal
'wtf is flappy bird...😁🙈',normal
'my fave collab will always be willie nelson and snoop dogg',normal
'this kid is a good song writer #abouti',normal
'pharrell stole the arbys hat😂😂😂',normal
'i hope this shit work,',normal
'no seriously why all these old people. i want new songs from young people',normal
'told u hahaha. happens every year',normal
'pretty sure i trust about 5 people',normal
'but just imagine one direction in 50 years performing at the grammys like we ll all be in our retirement homes crashing the wi-fi jaiaofudoi',normal
'if taylor swift stop dating she would have nothing to sing about.',normal
'taylor swift really gets on my nerves lol',normal
'i cant i just ohmyhsooo imcrying',normal
'i dropped my cake. 😩😒',normal
'my lrt, i thought i was the only one who noticed.',normal
'pray for dick pics',normal
'why does a good day always have to have a bad ending for me? :(',normal
'he can be jealous at time',normal
'i need someone to talk to deadass',normal
'this song gets to me man',normal
'bruno mars  hair looks like a backwards mullet #grammys',normal
'i d kill to meet paul and ringo ❤️',normal
'alex smith was toting that thing aha',normal
'macklemore performing with madonna........ yeah he really is a great rap artist.',normal
'haha he canceled my appointment for invisalign and eye doctor. oh &amp; no car 4 me 😄',normal
'did you miss me?',normal
'girls always end up finding the truth even if you try hiding it so hard😏 sorry not sorry ! 😌',normal
'i love bruno. definitely deserved it :)',normal
'bruno mars  girlfriend 😍',normal
'def checking out before mackerel comes back on',normal
'me and #oomf a while back used to be tight....but now it s like 🙍. 🙍',normal
'black twitter can t stop and won t stop',normal
'imagine miley cyrus coming out dressed as hannah montana.😳👏',normal
'call me when macklemore is on. i m watching sherlock',normal
'i think im done with the grammy s now',normal
'lmao! khali got eliminated! #royalrumble',normal
'any nigga that still put pickle juice on hot chips gay asl nbs 💯',normal
'what i would do for wifi right now... 😡',normal
'lool if khali wins the rumble #royalrumble',normal
'yay got all my classes',normal
'im so upset... lana should of won😫 #lanadeservesgrammy',normal
'damn. that actually got me mad. 😡',normal
'host bizon too strong',normal
